Telegram_ID,Offset,Variable_Name,Min,Max,Resolution,Unit,Comment
0x0449,81,5th switch point Sunday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,82,6th switch point Sunday level,-1,30,1,,"1=ECO, 2=Comfort1, 3=comfort2, 4=comfort3"
0x0449,83,6th switch point Sunday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0449,84-101,Heating program name,32,255,1,ASCII,18 ASCII characters
0x0683,0,1st switch point Monday temp value,0,60,0.5,°C,0=off
0x0683,1,1st switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,2,2nd switch point Monday temp value,0,60,0.5,°C,0=off
0x0683,3,2nd switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,4,3rd switch point Monday temp value,0,60,0.5,°C,0=off
0x0683,5,3rd switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,6,4th switch point Monday temp value,0,60,0.5,°C,0=off
0x0683,7,4th switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,8,5th switch point Monday temp value,0,60,0.5,°C,0=off
0x0683,9,5th switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,10,6th switch point Monday temp value,0,60,0.5,°C,0=off
0x0683,11,6th switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,12,1st switch point Tuesday temp value,0,60,0.5,°C,0=off
0x0683,13,1st switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,14,2nd switch point Tuesday temp value,0,60,0.5,°C,0=off
0x0683,15,2nd switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,16,3rd switch point Tuesday temp value,0,60,0.5,°C,0=off
0x0683,17,3rd switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,18,4th switch point Tuesday temp value,0,60,0.5,°C,0=off
0x0683,19,4th switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,20,5th switch point Tuesday temp value,0,60,0.5,°C,0=off
0x0683,21,5th switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,22,6th switch point Tuesday temp value,0,60,0.5,°C,0=off
0x0683,23,6th switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,24,1st switch point Wednesday temp value,0,60,0.5,°C,0=off
0x0683,25,1st switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,26,2nd switch point Wednesday temp value,0,60,0.5,°C,0=off
0x0683,27,2nd switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,28,3rd switch point Wednesday temp value,0,60,0.5,°C,0=off
0x0683,29,3rd switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,30,4th switch point Wednesday temp value,0,60,0.5,°C,0=off
0x0683,31,4th switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,32,5th switch point Wednesday temp value,0,60,0.5,°C,0=off
0x0683,33,5th switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,34,6th switch point Wednesday temp value,0,60,0.5,°C,0=off
0x0683,35,6th switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,36,1st switch point Thursday temp value,0,60,0.5,°C,0=off
0x0683,37,1st switch point Thursday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,38,2nd switch point Thursday temp value,0,60,0.5,°C,0=off
0x0683,39,2nd switch point Thursday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,40,3rd switch point Thursday temp value,0,60,0.5,°C,0=off
0x0683,41,3rd switch point Thursday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,42,4th switch point Thursday temp value,0,60,0.5,°C,0=off
0x0683,43,4th switch point Thursday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,44,5th switch point Thursday temp value,0,60,0.5,°C,0=off
0x0683,45,5th switch point Thursday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,46,6th switch point Thursday temp value,0,60,0.5,°C,0=off
0x0683,47,6th switch point Thursday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,48,1st switch point Friday temp value,0,60,0.5,°C,0=off
0x0683,49,1st switch point Friday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,50,2nd switch point Friday temp value,0,60,0.5,°C,0=off
0x0683,51,2nd switch point Friday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,52,3rd switch point Friday temp value,0,60,0.5,°C,0=off
0x0683,53,3rd switch point Friday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,54,4th switch point Friday temp value,0,60,0.5,°C,0=off
0x0683,55,4th switch point Friday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,56,5th switch point Friday temp value,0,60,0.5,°C,0=off
0x0683,57,5th switch point Friday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,58,6th switch point Friday temp value,0,60,0.5,°C,0=off
0x0683,59,6th switch point Friday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,60,1st switch point Saturday temp value,0,60,0.5,°C,0=off
0x0683,61,1st switch point Saturday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,62,2nd switch point Saturday temp value,0,60,0.5,°C,0=off
0x0683,63,2nd switch point Saturday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,64,3rd switch point Saturday temp value,0,60,0.5,°C,0=off
0x0683,65,3rd switch point Saturday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,66,4th switch point Saturday temp value,0,60,0.5,°C,0=off
0x0683,67,4th switch point Saturday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,68,5th switch point Saturday temp value,0,60,0.5,°C,0=off
0x0683,69,5th switch point Saturday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,70,6th switch point Saturday temp value,0,60,0.5,°C,0=off
0x0683,71,6th switch point Saturday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,72,1st switch point Sunday temp value,0,60,0.5,°C,0=off
0x0683,73,1st switch point Sunday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,74,2nd switch point Sunday temp value,0,60,0.5,°C,0=off
0x0683,75,2nd switch point Sunday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,76,3rd switch point Sunday temp value,0,60,0.5,°C,0=off
0x0683,77,3rd switch point Sunday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,78,4th switch point Sunday temp value,0,60,0.5,°C,0=off
0x0683,79,4th switch point Sunday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,80,5th switch point Sunday temp value,0,60,0.5,°C,0=off
0x0683,81,5th switch point Sunday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,82,6th switch point Sunday temp value,0,60,0.5,°C,0=off
0x0683,83,6th switch point Sunday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x0683,84-101,Heating program name,32,255,1,ASCII,18 ASCII characters
0x068D,0,1st switch point Monday temp value,0,60,0.5,°C,0=off
0x068D,1,1st switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,2,2nd switch point Monday temp value,0,60,0.5,°C,0=off
0x068D,3,2nd switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,4,3rd switch point Monday temp value,0,60,0.5,°C,0=off
0x068D,5,3rd switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,6,4th switch point Monday temp value,0,60,0.5,°C,0=off
0x068D,7,4th switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,8,5th switch point Monday temp value,0,60,0.5,°C,0=off
0x068D,9,5th switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,10,6th switch point Monday temp value,0,60,0.5,°C,0=off
0x068D,11,6th switch point Monday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,12,1st switch point Tuesday temp value,0,60,0.5,°C,0=off
0x068D,13,1st switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,14,2nd switch point Tuesday temp value,0,60,0.5,°C,0=off
0x068D,15,2nd switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,16,3rd switch point Tuesday temp value,0,60,0.5,°C,0=off
0x068D,17,3rd switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,18,4th switch point Tuesday temp value,0,60,0.5,°C,0=off
0x068D,19,4th switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,20,5th switch point Tuesday temp value,0,60,0.5,°C,0=off
0x068D,21,5th switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,22,6th switch point Tuesday temp value,0,60,0.5,°C,0=off
0x068D,23,6th switch point Tuesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,24,1st switch point Wednesday temp value,0,60,0.5,°C,0=off
0x068D,25,1st switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,26,2nd switch point Wednesday temp value,0,60,0.5,°C,0=off
0x068D,27,2nd switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,28,3rd switch point Wednesday temp value,0,60,0.5,°C,0=off
0x068D,29,3rd switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,30,4th switch point Wednesday temp value,0,60,0.5,°C,0=off
0x068D,31,4th switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,32,5th switch point Wednesday temp value,0,60,0.5,°C,0=off
0x068D,33,5th switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,34,6th switch point Wednesday temp value,0,60,0.5,°C,0=off
0x068D,35,6th switch point Wednesday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,36,1st switch point Thursday temp value,0,60,0.5,°C,0=off
0x068D,37,1st switch point Thursday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,38,2nd switch point Thursday temp value,0,60,0.5,°C,0=off
0x068D,39,2nd switch point Thursday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,40,3rd switch point Thursday temp value,0,60,0.5,°C,0=off
0x068D,41,3rd switch point Thursday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,42,4th switch point Thursday temp value,0,60,0.5,°C,0=off
0x068D,43,4th switch point Thursday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,44,5th switch point Thursday temp value,0,60,0.5,°C,0=off
0x068D,45,5th switch point Thursday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,46,6th switch point Thursday temp value,0,60,0.5,°C,0=off
0x068D,47,6th switch point Thursday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,48,1st switch point Friday temp value,0,60,0.5,°C,0=off
0x068D,49,1st switch point Friday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,50,2nd switch point Friday temp value,0,60,0.5,°C,0=off
0x068D,51,2nd switch point Friday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,52,3rd switch point Friday temp value,0,60,0.5,°C,0=off
0x068D,53,3rd switch point Friday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,54,4th switch point Friday temp value,0,60,0.5,°C,0=off
0x068D,55,4th switch point Friday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,56,5th switch point Friday temp value,0,60,0.5,°C,0=off
0x068D,57,5th switch point Friday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,58,6th switch point Friday temp value,0,60,0.5,°C,0=off
0x068D,59,6th switch point Friday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,60,1st switch point Saturday temp value,0,60,0.5,°C,0=off
0x068D,61,1st switch point Saturday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,62,2nd switch point Saturday temp value,0,60,0.5,°C,0=off
0x068D,63,2nd switch point Saturday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,64,3rd switch point Saturday temp value,0,60,0.5,°C,0=off
0x068D,65,3rd switch point Saturday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,66,4th switch point Saturday temp value,0,60,0.5,°C,0=off
0x068D,67,4th switch point Saturday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,68,5th switch point Saturday temp value,0,60,0.5,°C,0=off
0x068D,69,5th switch point Saturday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,70,6th switch point Saturday temp value,0,60,0.5,°C,0=off
0x068D,71,6th switch point Saturday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,72,1st switch point Sunday temp value,0,60,0.5,°C,0=off
0x068D,73,1st switch point Sunday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,74,2nd switch point Sunday temp value,0,60,0.5,°C,0=off
0x068D,75,2nd switch point Sunday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,76,3rd switch point Sunday temp value,0,60,0.5,°C,0=off
0x068D,77,3rd switch point Sunday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,78,4th switch point Sunday temp value,0,60,0.5,°C,0=off
0x068D,79,4th switch point Sunday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,80,5th switch point Sunday temp value,0,60,0.5,°C,0=off
0x068D,81,5th switch point Sunday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,82,6th switch point Sunday temp value,0,60,0.5,°C,0=off
0x068D,83,6th switch point Sunday time,-1,95,1,15min,"-1=na, 15min increments from midnight"
0x068D,84-101,Heating program name,32,255,1,ASCII,18 ASCII characters
0x02CC,3,DHW priority,0,1,1,bool,"0=no, 1=yes"
0x02CD,0,HC mixed circuit,-1,0,1,bool,"-1=yes, 0=no"
0x02CD,1,Valve runtime time,1,60,1,10sec,
0x02CD,2,Supply temp offset,0,20,1,K,
0x02CD,3,DHW priority,-1,0,1,bool,"-1=yes, 0=no"
0x02CD,4,Mixer pos for condesation protection,0,100,1,%,
0x02CD,5,Constant heating hc,-1,0,1,bool,"-1=yes, 0=no"
0x02CD,6,Detection of low flow volume,-1,0,1,bool,"-1=yes, 0=no"
0x02F5,0,DHW configuration,0,3,1,enum,"0=none, 1=appliance, 2=module, 3=fresh water station"
0x02F5,1,Circulation pump installed,-1,0,1,bool,"-1(0xFF)=yes, 0=no"
0x02F5,2,Operation mode,0,5,1,enum,"0=off, 1=on low, 2=on high, 3=HC program, 4=own program, 5=on eco"
0x02F5,3,Circulation pump operation mode,0,3,1,enum,"0=off, 1=on, 2=like DHW program, 3=own program"
0x02F5,4,according HC program,0,8,1,enum,according HC program x
0x02F5,5,Automatic thermal desinfection,-1,0,1,bool,"-1(0xFF)=yes, 0=no"
0x02F5,6,Thermal desinfection time,0,95,1,15 min,
0x02F5,7,Weekday for thermal desinfection,0,7,1,enum,"0=Mo, 1=Tu, 2=We, 3=Th, 4=Fr, 5=Sa, 6=So, 7=every day"
0x02F5,8,Daily heat up,-1,0,1,bool,"-1(0xFF)=yes, 0=no"
0x02F5,9,Daily heat up time,0,95,1,15 min,
0x02F5,10,Extra heat heat up duration,0,95,1,15 min,
0x02F5,11,Extra heat up from main controller,-1,0,1,bool,"-1(0xFF)=yes, 0=no"
0x02F5,12,Extra heat up from HC1 controller,-1,0,1,bool,"-1(0xFF)=yes, 0=no"
0x02F5,13,Extra heat up from HC2 controller,-1,0,1,bool,"-1(0xFF)=yes, 0=no"
0x02F5,14,Extra heat up from HC3 controller,-1,0,1,bool,"-1(0xFF)=yes, 0=no"
0x02F5,15,Extra heat up from HC4 controller,-1,0,1,bool,"-1(0xFF)=yes, 0=no"
0x02F5,16,Extra heat up from HC5 controller,-1,0,1,bool,"-1(0xFF)=yes, 0=no"
0x02F5,17,Extra heat up from HC6 controller,-1,0,1,bool,"-1(0xFF)=yes, 0=no"
0x02F5,18,Extra heat up from HC7 controller,-1,0,1,bool,"-1(0xFF)=yes, 0=no"
0x02F5,19,Extra heat up from HC8 controller,-1,0,1,bool,"-1(0xFF)=yes, 0=no"
0x02F5,20,Fresh water system,1,2,1,enum,"1=appliance, 2=module"
0x02F5,21,Solar start time,-1,95,1,15 min,-1=na
0x02F5,22,Solar stop time,-1,95,1,15 min,-1=na
0x02F5,23,All operation modes allowed,-1,0,1,bool,"-1=yes, 0=no"
0x031D,0,DHW extra active,0,1,1,bool,"0=false, 1=true"
0x031D,1,Holiday mode,0,3,1,enum,"0=none, 1=auto, 2=off, 3=thermal desinfection off"
0x031D,2,Status DHW setpoint,1,10,1,enum,"1=?, 2=extra hot water, 3=off, 4=low, 5=high, 6=holiday off, 7=holiday low, 8=clock off, 9=clock low, 10=clock high"
0x031D,3,Status DHW circulation pump,1,7,1,enum,"1=?, 2=extra, 3=off, 4=on, 5=holiday off, 6=clock off, 7=clock on"
0x031D,4-5,Remaining time in extra mode,0,2880,1,min,
0x031D,6,Holiday mode 2,0,5,1,enum,"0=none, 1=auto, 2=off, 3=exo, 4=low, 5=high"
0x031D,7,Auto thermal desinfection during holiday,0,1,1,bool,"0=no, 1=yes"
0x031D,8,Current DHW status,0,3,1,enum,"0=off, 1=low, 2=high, 3=eco"
0x043F,0,holiday start year,9,99,1,,add 2000
0x043F,1,holiday start month,1,12,1,,
0x043F,2,holiday start day,1,31,1,,
0x043F,3,holiday end year,9,99,1,,add 2000
0x043F,4,holiday end month,1,12,1,,
0x043F,5,holiday end day,1,31,1,,
0x048D,0.0,Heating circulation pump,0,1,1,bool,from source code
0x048D,0.4,Switch valve?,0,1,1,bool,hpSwitchValve from source code
0x048D,0.6,3way valve,0,1,1,bool,hp3wayValve from source code
0x048D,0.7,VC0 valve,0,1,1,bool,VC0valve from source code
0x048D,1.4,External input 1,0,1,1,bool,hpInput[0] from source code
0x048D,1.5,External input 2,0,1,1,bool,hpInput[1] from source code
0x048D,1.6,External input 3,0,1,1,bool,hpInput[2] from source code
0x048D,1.7,External input 4,0,1,1,bool,hpInput[3] from source code
0x048D,3.0,Eletrical heater step 1,0,1,1,bool,"0=off, 1=on"
0x048D,3.1,Eletrical heater step 2,0,1,1,bool,"0=off, 1=on"
0x048D,3.2,Eletrical heater step 3,0,1,1,bool,"0=off, 1=on"
0x048D,3.4,Compressor on,0,1,1,bool,"0=off, 1=on"
0x048D,3.6,hpEA0,0,1,1,bool,"0=off, 1=on, hpEA0 from source code"
0x048D,4,Circulation pump speed,0,100,1,percent,hpCircSpd from source code
0x048D,5,Brine pump speed,0,100,1,percent,hpBrinePumpSpd from source code
0x048D,6,Aux heater level,0,100,1,percent,auxHeaterLevel from source code
0x048D,7,Compressor activity,0,7,1,enum,"hpActivity from source code; 0=OFF, 1=HEATING, 2=COOLING, 3=DHW, 4=POOL, 5=POOL_HEATING, 6=DEFROST, 7=ALARM"
0x048D,8,Aux heater status,0,7,1,enum,"0=OFF, 1=HEATING, 3=DHW, 4=POOL, 5=POOL_HEATING, 7=ALARM"
0x048D,10-11,Compressor power,0,?,0.1,kW,hpPower from source code
0x048D,17,Compressor speed,0,100,1,percent,hpCompSpd from source code
0x04A2,0.0,HMI EVU active,0,1,1,bool,"On if any EVU function is active; FALSE = 0,TRUE = 1"
0x04A2,0.1,HMI remote active,0,1,1,bool,"On if any external input is active; FALSE = 0,TRUE = 1"
0x04A2,0.2,HMI additional electric active,0,1,1,bool,"On if any electrical heater is active; FALSE = 0,TRUE = 1"
0x04A2,0.3,HMI additional mixed active,0,1,1,bool,"On if the mixed additional heater is active; FALSE = 0,TRUE = 1"
0x04A2,0.4,HMI compressor active,0,1,1,bool,"On if any compressor is running; FALSE = 0,TRUE = 1"
0x04A2,0.5,HMI mixed additional start,0,1,1,bool,"Value says whether output of additional mixed heater is activated or not; FALSE = 0,TRUE = 1"
0x04A2,0.6,HMI powerguard active,0,1,1,bool,"Value says whether the electrical power usage is capped due to low power availability; FALSE = 0,TRUE = 1"
0x04A2,0.7,HMI heating active,0,1,1,bool,"Value says whether heating is being produced; FALSE = 0,TRUE = 1"
0x04A2,1,HMI ODU type,0,11,1,enum,"_3p_17kW = 0,_3p_13kW = 1,_1p_13kW = 2,_1p_9kW = 3,_1p_7kW = 4,_1p_5kW = 5,_1p_3kW = 6,_1p_5_9kW = 7,_3p_12_16kW = 8,_1p_12_16kW = 9,_3p_3_12kW = 10,_1p_6kW = 11"
0x04A2,2,HMI IDU type,0,7,1,enum,"Tower9_5To9 = 1,Tower9_13To17 = 2,Tower15_13To17 = 3,Comfort_5To9 = 4,Comfort_13To17 = 5,Light_5To9 = 6,Light_13To17 = 7"
0x04A2,3,Smart Grid Mode,0,4,1,enum,"Not_used = 0,EVU_block_active = 1,Normal_operation = 2,Smart_grid = 3,Force_smart_grid = 4"
0x04A2,4.0,Electric solar collector active,0,1,1,bool,"True if the photo voltaic system supplying power; FALSE = 0,TRUE = 1"
0x04A2,4.1,HMI buzzer active,0,1,1,bool,"True if the buzzer of the HMI shall be active; FALSE = 0,TRUE = 1"
0x04A2,5,HMI heat pump type,0,2,1,enum,"A_W = 0,L_W = 1,EXHAUST_AIR = 2"
0x04A2,6,HMI error symbol,0,2,1,enum,"Indication for error icon color; NO_ERROR = 0,NON_SEVERE = 1,SEVERE = 2"
0x04A2,7,HMI error LED,0,2,1,enum,"Indication for error LED color; NO_ERROR = 0,NON_SEVERE = 1,SEVERE = 2"
0x099C,0.0,HYB.CAN.PumpStartRequest,0,1,1,bool,"CAN:640 PUMP_START_PumpStart CIRCULATION_E21_G2_EXTERNAL_REQUEST This is a demand from ODU to IDU to start circulation pump.  When compressor is running or when air temperature is below PUMP_START_AirTempMin FALSE = 0 TRUE = 1"
0x099C,0.1,HYB.CAN.DefrostActive,0,1,1,bool,"CAN:440 DEFROST_Active COMPRESSOR_E21_DEFROSTING Is = 1 when defrosting is active i.e four way valve is active i.e when reverse mode = 4567. And = 0 otherwise. FALSE = 0 TRUE = 1"
0x099C,0.2,HYB.CAN.DripPanHeaterActive,0,1,1,bool,"CAN:675 nn COMPRESSOR_E21_DRIP_PAN_HEATER Current status of drip pan heater . FALSE = 0 TRUE = 1"
0x099C,0.3,HYB.CAN.HeatingCableActive,0,1,1,bool,"CAN:558 nn COMPRESSOR_E21_HEATING_CABLE Current status of heating cable FALSE = 0 TRUE = 1"
0x099C,0.4,HYB.CAN.CrankCaseHeaterActive,0,1,1,bool,"CAN:648 nn CRANKCASE_HEATER_E21_E111 Is the inverter crankcase heater activated 1= on 0 = off FALSE = 0 TRUE = 1"
0x099C,0.5,HYB.CAN.FourWayValveActive,0,1,1,bool,"CAN:561 nn FOURWAY_VALVE_E21_Q31 States of four way valve FALSE = 0 TRUE = 1"
0x099C,0.6,HYB.CAN.CompressorStartAllowed,0,1,1,bool,"CAN:593 COMPRESSOR_RUN_START_STOP_CompressorStartAllowed Is compressor start allowed 1= yes 0 = no FALSE = 0 TRUE = 1"
0x099C,1,HYB.CAN.OutdoorTempBlocking,0,15,1,---,"CAN:824 COMPRESSOR_ALARMS_StopCompressor COMPRESSOR_ALARMS_E21_OutDoorTempBlocked The corresponding bit indicates which limit is exceeded and causes blocking. If no blocking active all bits = 0. Evaluation is based on outdoor temperature. Bit 0: Min temp for heating (< -21°C restart at -17°C) Bit 1: Max temp for heating (> 36°C restart at 33°C) Bit 2: Min temp for cooling (< 14°C restart at 17°C) Bit 3: Max temp for cooling (> 46°C restart at 44°C)"
0x099C,2-3,HYB.CAN.SummaryAlarm_A1,0,65535,1,---,"CAN:813 Summary alarm A1 COMPRESSOR_ALARMS_E21_Summary_A1 If error/alarm flags are set heat pump is blocked and waiting for acknowlede Error flags will be set in ODU if error occurs multiple times or for more than 15min. Bit0: PH1 sensor error Bit1: PL1 sensor error Bit2: High pressure Bit3: High temperature alarm Bit4: Low temperature alarm Bit5: Max hot gas alarm Bit6: Frost protection alarm Bit7: Low overheating alarm Bit8: Inverter IPM over current Bit9: Compressor driving error Bit10: Compressor over current Bit11: PFC over current peak Bit12: IPM module over heat Bit13: Compressor model error Bit14: Inverter HP switch Bit15: Four-way-valve alarm cooling"
0x099C,4-5,HYB.CAN.SummaryAlarm_A2,0,65535,1,---,"CAN:814 Summary alarm A2 COMPRESSOR_ALARMS_E21_Summary_A2 If error/alarm flags are set heat pump is blocked and waiting for acknowlede. Error flags will be set in ODU if error occurs multiple times or for more than 15min. Bit0: Four-way-valve alarm heating Bit1: Node adress alarm (not used) Bit2: Hose connection mixed error (The input and outlet hoses are mixed between the IDU and ODU) Bit3: Defrost high delta error (To high delta between flow and return temp during defrosting) Bit4: Clean outdoor unit PH1 (Evaporator is blocked cleaning of ODU might be needed) Bit5: Clean outdoor unit PL1 (Evaporator is blocked cleaning of ODU might be needed) Bit6: Drip pan heater alarm (pan heater does not work) Bit7: Drip pan blocked alarm (drip pan outlet is blocked) Bit8: not used Bit9: not used Bit10: not used Bit11: not used Bit12: not used Bit13: not used Bit14: not used Bit15: not used"
0x099C,6-7,HYB.CAN.SummaryAlarm_B1,0,65535,1,---,"CAN:815 Summary alarm B1 COMPRESSOR_ALARMS_E21_Summary_B1 If error/alarm flags are set heat pump is blocked - no waiting for acknowlede.  Bit0: PH1 sensor error Bit1: PL1 sensor error Bit2: High pressure Bit3: High temperature alarm Bit4: Low temperature alarm Bit5: Max hot gas alarm Bit6: Frost protection alarm Bit7: Low overheating alarm Bit8: Inverter IPM over current Bit9: Compressor driving error Bit10: Compressor over current Bit11: PFC over current peak Bit12: IPM module over heat Bit13: Compressor model error Bit14: Inverter HP switch Bit15: Four-way-valve alarm cooling"
0x099C,8-9,HYB.CAN.SummaryAlarm_B2,0,65535,1,---,"CAN:816 Summary alarm B2 COMPRESSOR_ALARMS_E21_Summary_B2 If error/alarm flags are set heat pump is blocked. No waiting for acknowlede.  Bit0: Four-way-valve alarm heating (Four way valve does not switch from heating to cooling) Bit1: Internal inverter alarm Bit2: T6 sensor error Bit3: T7 sensor error Bit4: T21 sensor error Bit5: T12 sensor error Bit6: T23 sensor error Bit7: T24 sensor error Bit8: T25 sensor error Bit9: Compressor start error Bit10: Inverter communication error Bit11: no power to heat pump error Bit12: Phase to inverter missing error  Bit13: Too high input voltage error Bit14: Too low input voltage error Bit15: Inverter overheated error"
0x099C,10-11,HYB.CAN.SummaryAlarm_C1,0,65535,1,---,"CAN:817 Summary alarm C1 COMPRESSOR_ALARMS_E21_Summary_C1 Non blocking error/alarms. No waiting for acknowlede.  Bit0: T6 sensor error Bit1: T7 sensor error Bit2: T21 sensor error Bit3: T12 sensor error Bit4: T23 sensor error Bit5: T24 sensor error Bit6: T25 sensor error Bit7: T26 sensor error Bit8: Fan alarm Bit9: Inverter communication disturbed Bit10: Frost alarm Bit11: Too much refrigerant error Bit12: Lack of refrigerant error  Bit13: Too high input voltage error Bit14: Clean outdoor unit Bit15: Defrost failure warning"
0x099C,12,HYB.CAN.CommWatchdog,0,2,1,---,"CAN:709 CAN_COMMUNICATION_Watchdog COMPRESSOR_E21_ALIVE Toggles between 1 and 2 every 5 seconds. For installerboard to detect communication loss."
0x099C,13-14,HYB.CAN.CoolingPower,0,20000,0.001,kW,"CAN:513 POWER_CALC_CoolingPower_Actual COMPRESSOR_E21_COOLING_POWER Current cooling power"
